bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
Bear23,1,1,313.48697341356944,34.80678813105283,4,1,1,"(891, 1602)",1,"(897, 1470)",1,"(942, 1638)",0,0,0,0,1,"(1140, 1578)",1,"(1203, 1788)",0,0,"(729, 1515)","(1020, 1608)",0.0,0.0,"(1227, 1752)"
Bear23,1,2,313.48697341356944,34.80678813105283,4,1,1,"(891, 1602)",1,"(897, 1470)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1578)",1,"(1203, 1788)",0,0,"(729, 1515)","(1020, 1608)",0.0,0.0,"(1227, 1752)"
Bear23,1,3,313.48697341356944,34.80678813105283,4,1,1,"(891, 1593)",1,"(897, 1470)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1578)",1,"(1203, 1788)",0,0,"(729, 1515)","(1020, 1608)",9.621070626494745,481.05353132473726,"(1227, 1752)"
Bear23,1,4,313.48697341356944,34.80678813105283,4,1,1,"(891, 1593)",1,"(897, 1470)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1578)",1,"(1203, 1788)",0,0,"(729, 1515)","(1005, 1599)",0.0,0.0,"(1227, 1752)"
Bear23,1,5,313.48697341356944,34.80678813105283,4,1,1,"(891, 1593)",1,"(897, 1470)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1578)",1,"(1203, 1788)",0,0,"(729, 1515)","(1005, 1599)",0.0,0.0,"(1227, 1752)"
Bear23,1,6,313.48697341356944,34.80678813105283,4,1,1,"(891, 1593)",1,"(897, 1470)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1578)",1,"(1203, 1788)",0,0,"(717, 1533)","(1005, 1599)",0.0,0.0,"(1212, 1746)"
Bear23,1,7,313.48697341356944,34.80678813105283,4,1,1,"(891, 1593)",1,"(897, 1470)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1581)",1,"(1203, 1788)",0,0,"(717, 1533)","(1005, 1599)",0.0,0.0,"(1212, 1746)"
Bear23,1,8,313.48697341356944,34.80678813105283,4,1,1,"(891, 1593)",1,"(891, 1467)",1,"(936, 1632)",0,0,0,0,1,"(1140, 1581)",1,"(1203, 1788)",0,0,"(717, 1533)","(1005, 1599)",8.413382197428096,420.66910987140477,"(1212, 1746)"
Bear23,1,9,313.48697341356944,34.80678813105283,5,1,1,"(891, 1593)",1,"(891, 1467)",1,"(936, 1632)",1,"(948, 1479)",0,0,1,"(1140, 1581)",1,"(1203, 1788)",0,0,"(717, 1533)","(1002, 1584)",0.0,0.0,"(1212, 1746)"
Bear23,1,10,313.48697341356944,34.80678813105283,6,1,1,"(891, 1593)",1,"(891, 1467)",1,"(936, 1632)",1,"(948, 1479)",1,"(981, 1659)",1,"(1131, 1584)",1,"(1203, 1788)",0,0,"(717, 1533)","(1002, 1584)",0.0,0.0,"(1212, 1746)"
