Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,,,,,
0,151,,,,,
1,1,1212,972,-1,-1,147
1,1,1038,324,86.553,43.277,135
1,46,1365,1260,-1,-1,163
1,46,1359,1185,9.706,4.853,170
2,1,1215,780,-1,-1,140
2,2,1215,777,0.387,0.193,150
2,3,1218,792,1.973,0.987,159
2,4,1218,792,0,0,139
2,13,1236,954,21.027,10.513,147
2,14,1236,954,0,0,152
2,15,1260,972,3.87,1.935,153
2,16,1260,972,0,0,138
2,17,1260,975,0.387,0.193,134
2,18,1260,975,0,0,144
2,19,1266,981,1.095,0.547,147
2,20,1266,981,0,0,170
2,21,1260,990,1.395,0.698,156
2,22,1260,990,0,0,156
2,23,1263,993,0.547,0.274,154
2,24,1263,993,0,0,154
2,25,1269,993,0.774,0.387,152
2,26,1272,993,0.387,0.193,156
2,27,1272,993,0,0,150
2,28,1272,993,0,0,151
2,29,1272,993,0,0,139
2,30,1272,1002,1.161,0.581,133
2,31,1272,1002,0,0,133
2,32,1272,1020,2.322,1.161,189
2,33,1269,1020,0.387,0.193,178
2,34,1281,1017,1.596,0.798,150
2,35,1287,1041,3.191,1.596,140
2,46,1353,1227,25.46,12.73,166
2,47,1362,1227,1.161,0.581,171
2,48,1362,1227,0,0,167
2,49,1365,1239,1.596,0.798,147
2,50,1365,1239,0,0,143
2,51,1365,1239,0,0,152
2,52,1365,1239,0,0,154
2,53,1365,1239,0,0,154
2,54,1374,1245,1.395,0.698,183
2,55,1377,1248,0.547,0.274,176
2,56,1380,1257,1.224,0.612,168
2,57,1380,1257,0,0,165
2,58,1380,1257,0,0,166
2,59,1380,1257,0,0,164
2,60,1383,1272,1.973,0.987,194
2,61,1383,1272,0,0,168
2,62,1383,1311,5.031,2.516,180
2,63,1383,1311,0,0,152
2,64,1389,1332,2.817,1.409,178
2,65,1389,1332,0,0,159
2,66,1392,1335,0.547,0.274,156
2,67,1392,1335,0,0,156
2,75,1431,1452,15.909,7.955,159
2,76,1440,1470,2.596,1.298,184
2,77,1449,1476,1.395,0.698,151
2,78,1449,1476,0,0,152
2,79,1449,1488,1.548,0.774,146
2,80,1449,1488,0,0,167
2,81,1449,1488,0,0,167
2,82,1449,1488,0,0,164
2,83,1449,1488,0,0,177
2,84,1446,1488,0.387,0.193,162
2,85,1446,1491,0.387,0.193,162
2,86,1452,1500,1.395,0.698,156
2,87,1452,1500,0,0,138
2,88,1455,1506,0.865,0.433,153
2,89,1455,1506,0,0,142
2,90,1455,1506,0,0,139
2,91,1461,1527,2.817,1.409,174
2,92,1461,1527,0,0,152
2,100,1476,1620,12.152,6.076,157
2,101,1476,1620,0,0,164
2,102,1476,1620,0,0,164
2,103,1476,1620,0,0,164
2,104,1482,1620,0.774,0.387,123
2,105,1482,1620,0,0,142
2,106,1482,1620,0,0,165
2,107,1488,1623,0.865,0.433,161
2,108,1500,1638,2.478,1.239,175
2,109,1500,1638,0,0,182
2,110,1509,1626,1.935,0.967,189
2,111,1509,1644,2.322,1.161,173
2,112,1509,1644,0,0,171
2,113,1509,1644,0,0,180
2,114,1518,1653,1.642,0.821,195
2,115,1518,1653,0,0,191
2,116,1518,1653,0,0,177
2,117,1518,1662,1.161,0.581,211
2,118,1518,1662,0,0,202
2,129,1557,1773,15.177,7.589,153
2,130,1557,1773,0,0,145
2,131,1560,1776,0.547,0.274,157
2,132,1560,1776,0,0,161
2,133,1566,1794,2.448,1.224,152
2,134,1566,1794,0,0,187
2,135,1581,1812,3.023,1.511,176
2,136,1581,1812,0,0,169
2,137,1581,1812,0,0,168
2,138,1581,1812,0,0,178
2,139,1581,1812,0,0,178
2,140,1581,1812,0,0,165
2,141,1593,1833,3.12,1.56,161
2,142,1593,1833,0,0,183
2,143,1602,1842,1.642,0.821,189
2,144,1602,1842,0,0,163
2,145,1614,1872,4.168,2.084,169
2,146,1614,1872,0,0,169
2,147,1614,1872,0,0,178
2,148,1614,1872,0,0,183
2,149,1623,1887,2.257,1.128,193
3,1,1101,840,-1,-1,178
3,2,1101,840,0,0,178
3,3,1104,846,0.865,0.433,181
3,4,1104,846,0,0,182
3,5,1110,852,1.095,0.547,178
3,6,1110,852,0,0,156
3,7,1113,876,3.12,1.56,159
3,8,1113,876,0,0,161
3,9,1113,891,1.935,0.967,167
