Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,,,,,
0,207,,,,,
1,1,606,1200,-1,-1,146
1,1,966,1509,61.201,30.601,154
1,1,699,1200,-1,-1,127
1,1,741,1224,6.24,3.12,163
2,1,714,1338,-1,-1,190
2,2,705,1335,1.224,0.612,180
2,3,705,1335,0,0,180
2,4,705,1335,0,0,197
2,16,618,1266,14.324,7.162,128
2,17,618,1266,0,0,128
2,18,618,1266,0,0,186
2,19,621,1272,0.865,0.433,134
2,20,621,1272,0,0,142
2,21,621,1272,0,0,150
2,22,621,1272,0,0,169
2,23,621,1272,0,0,161
2,24,621,1272,0,0,161
2,25,621,1272,0,0,169
2,26,621,1272,0,0,168
2,27,621,1272,0,0,167
2,28,621,1272,0,0,162
2,29,621,1272,0,0,160
2,30,621,1272,0,0,161
2,31,621,1272,0,0,161
2,32,621,1272,0,0,158
2,33,621,1272,0,0,152
2,34,621,1272,0,0,151
2,35,621,1272,0,0,167
2,36,615,1269,0.865,0.433,164
2,37,603,1251,2.791,1.395,166
2,38,603,1251,0,0,166
2,39,603,1251,0,0,172
2,40,603,1251,0,0,185
2,41,603,1251,0,0,178
2,42,603,1251,0,0,181
2,43,603,1251,0,0,177
2,44,603,1251,0,0,166
2,45,603,1251,0,0,166
2,46,603,1251,0,0,154
2,47,603,1251,0,0,154
2,48,603,1251,0,0,150
2,49,597,1248,0.865,0.433,177
2,50,597,1248,0,0,173
2,51,597,1248,0,0,163
2,69,492,1203,14.737,7.368,182
2,70,492,1203,0,0,152
2,71,492,1203,0,0,143
2,72,489,1200,0.547,0.274,163
2,73,489,1200,0,0,188
2,74,489,1200,0,0,188
2,75,489,1191,1.161,0.581,186
2,76,489,1191,0,0,186
2,77,489,1191,0,0,176
2,78,489,1191,0,0,197
2,79,477,1194,1.596,0.798,192
2,80,477,1194,0,0,194
2,81,477,1194,0,0,194
2,82,477,1194,0,0,193
2,83,477,1194,0,0,213
2,84,471,1194,0.774,0.387,180
2,85,471,1194,0,0,182
2,86,471,1194,0,0,182
2,87,471,1194,0,0,181
2,88,471,1194,0,0,181
2,89,471,1194,0,0,184
2,90,471,1194,0,0,187
2,91,471,1194,0,0,190
2,92,471,1194,0,0,190
2,93,471,1194,0,0,191
2,94,471,1194,0,0,187
2,95,471,1194,0,0,188
2,96,471,1194,0,0,188
2,97,471,1194,0,0,189
2,98,471,1194,0,0,193
2,99,471,1194,0,0,181
2,100,471,1194,0,0,190
2,101,471,1194,0,0,182
2,102,471,1194,0,0,196
2,103,474,1194,0.387,0.193,183
2,104,474,1194,0,0,186
2,105,474,1194,0,0,187
2,106,474,1194,0,0,191
2,107,474,1194,0,0,182
2,108,474,1194,0,0,183
2,109,471,1197,0.547,0.274,170
2,110,471,1197,0,0,170
2,111,465,1197,0.774,0.387,183
2,112,465,1197,0,0,167
2,113,465,1197,0,0,166
2,138,318,1155,19.722,9.861,179
2,139,318,1155,0,0,179
2,140,318,1155,0,0,157
2,141,318,1155,0,0,139
2,142,321,1155,0.387,0.193,179
2,143,321,1155,0,0,161
2,144,321,1155,0,0,204
2,145,315,1146,1.395,0.698,182
2,146,315,1146,0,0,182
2,147,315,1146,0,0,186
2,148,309,1140,1.095,0.547,157
2,149,309,1140,0,0,160
2,150,309,1140,0,0,173
2,151,309,1140,0,0,174
2,152,309,1152,1.548,0.774,193
2,153,309,1152,0,0,193
2,154,309,1152,0,0,191
2,155,309,1152,0,0,188
2,156,309,1152,0,0,190
2,157,309,1152,0,0,190
2,158,309,1152,0,0,189
2,159,309,1152,0,0,193
2,160,309,1152,0,0,193
2,161,309,1152,0,0,183
2,162,306,1152,0.387,0.193,190
2,163,306,1152,0,0,175
2,164,300,1149,0.865,0.433,152
2,165,300,1149,0,0,161
2,166,276,1158,3.307,1.653,171
2,167,285,1152,1.395,0.698,178
2,168,285,1152,0,0,178
2,169,285,1152,0,0,181
2,170,285,1152,0,0,180
2,171,285,1152,0,0,185
2,172,285,1152,0,0,174
2,173,285,1152,0,0,159
2,174,285,1152,0,0,146
2,175,285,1152,0,0,146
2,192,123,1116,21.408,10.704,197
2,193,123,1116,0,0,193
2,194,123,1116,0,0,171
2,195,123,1116,0,0,177
2,196,123,1122,0.774,0.387,197
2,197,123,1122,0,0,213
2,198,123,1122,0,0,217
2,199,123,1122,0,0,168
2,200,123,1122,0,0,173
2,201,123,1122,0,0,181
2,202,123,1122,0,0,183
2,203,123,1122,0,0,193
2,204,123,1122,0,0,193
2,205,123,1122,0,0,195
2,206,123,1122,0,0,191
2,207,123,1122,0,0,179
2,208,105,1110,2.791,1.395,151
2,209,105,1110,0,0,161
2,210,105,1110,0,0,156
2,211,105,1110,0,0,156
2,212,105,1110,0,0,144
2,213,105,1110,0,0,170
2,214,105,1110,0,0,137
2,215,105,1110,0,0,171
2,216,105,1110,0,0,147
2,217,105,1110,0,0,164
2,218,105,1110,0,0,164
2,219,105,1110,0,0,146
2,220,105,1110,0,0,135
2,221,93,1113,1.596,0.798,178
2,222,93,1113,0,0,171
2,223,93,1113,0,0,165
2,224,93,1122,1.161,0.581,190
2,225,93,1122,0,0,190
2,226,93,1122,0,0,192
2,227,93,1122,0,0,188
2,228,93,1122,0,0,185
2,229,93,1122,0,0,192
2,230,93,1122,0,0,185
2,231,93,1122,0,0,197
2,232,93,1122,0,0,197
2,233,93,1122,0,0,180
2,234,96,1131,1.224,0.612,196
2,235,78,1134,2.354,1.177,172
2,236,81,1134,0.387,0.193,179
2,237,81,1134,0,0,166
2,238,81,1134,0,0,152
2,239,81,1134,0,0,152
3,1,708,1209,-1,-1,150
3,2,708,1209,0,0,183
3,3,708,1209,0,0,183
3,4,708,1209,0,0,175
3,5,708,1209,0,0,190
3,6,711,1209,0.387,0.193,153
3,7,711,1215,0.774,0.387,132
3,8,714,1203,1.596,0.798,129
3,9,714,1203,0,0,136
3,10,714,1203,0,0,136
3,11,714,1203,0,0,157
3,12,714,1203,0,0,159
3,13,714,1203,0,0,151
3,14,714,1206,0.387,0.193,152
3,15,714,1206,0,0,156
3,16,714,1206,0,0,164
3,17,714,1206,0,0,164
3,18,714,1206,0,0,190
3,19,708,1203,0.865,0.433,184
3,20,708,1203,0,0,178
3,21,699,1203,1.161,0.581,175
3,22,699,1203,0,0,150
3,23,693,1200,0.865,0.433,167
3,24,693,1200,0,0,167
3,25,693,1200,0,0,132
3,26,687,1197,0.865,0.433,150
3,27,687,1200,0.387,0.193,135
3,28,687,1188,1.548,0.774,183
3,29,687,1188,0,0,173
3,30,684,1188,0.387,0.193,166
3,31,684,1188,0,0,166
3,32,684,1188,0,0,160
3,33,684,1188,0,0,150
3,34,684,1188,0,0,157
3,35,678,1188,0.774,0.387,154
3,36,678,1188,0,0,136
3,52,567,1119,16.86,8.43,180
3,53,567,1119,0,0,180
3,54,567,1119,0,0,171
3,55,567,1122,0.387,0.193,152
3,56,567,1122,0,0,159
3,57,558,1125,1.224,0.612,149
3,58,558,1125,0,0,147
3,59,558,1125,0,0,160
3,60,558,1125,0,0,160
3,61,558,1125,0,0,173
3,62,558,1125,0,0,183
3,63,558,1125,0,0,186
3,64,573,1125,1.935,0.967,142
3,65,573,1125,0,0,130
3,66,573,1125,0,0,121
3,67,573,1125,0,0,121
3,68,573,1125,0,0,129
3,69,573,1125,0,0,147
3,70,573,1125,0,0,179
3,71,573,1125,0,0,174
3,72,564,1128,1.224,0.612,173
3,73,564,1128,0,0,180
3,74,564,1128,0,0,180
3,75,564,1128,0,0,153
3,76,558,1107,2.817,1.409,173
3,77,558,1107,0,0,166
3,78,558,1107,0,0,147
3,79,549,1107,1.161,0.581,160
3,80,549,1107,0,0,169
3,81,534,1107,1.935,0.967,168
3,82,534,1107,0,0,202
3,83,534,1107,0,0,170
3,84,534,1107,0,0,166
3,85,534,1107,0,0,164
3,86,534,1107,0,0,167
3,87,534,1107,0,0,163
3,88,528,1095,1.731,0.865,180
3,89,528,1095,0,0,179
3,90,528,1095,0,0,178
3,91,528,1095,0,0,178
3,92,528,1095,0,0,178
3,93,528,1095,0,0,175
3,94,528,1095,0,0,163
3,95,525,1101,0.865,0.433,157
3,96,525,1101,0,0,157
3,97,525,1101,0,0,151
3,98,525,1101,0,0,201
3,113,402,1074,16.245,8.122,153
3,114,402,1074,0,0,157
3,115,402,1074,0,0,150
3,116,402,1074,0,0,142
3,117,402,1074,0,0,142
3,118,402,1074,0,0,128
3,119,402,1074,0,0,136
3,120,402,1074,0,0,131
3,121,402,1074,0,0,137
3,122,402,1074,0,0,139
3,123,402,1074,0,0,150
3,124,402,1074,0,0,150
3,125,402,1074,0,0,146
3,126,402,1074,0,0,146
3,127,402,1074,0,0,147
3,128,402,1074,0,0,165
3,129,402,1074,0,0,168
3,130,402,1074,0,0,174
3,131,402,1074,0,0,163
3,132,402,1074,0,0,163
3,133,402,1074,0,0,165
3,134,402,1074,0,0,170
3,135,399,1068,0.865,0.433,102
3,136,399,1068,0,0,103
3,137,399,1068,0,0,106
3,138,399,1068,0,0,117
3,139,384,1050,3.023,1.511,164
3,140,384,1050,0,0,134
3,141,384,1050,0,0,135
3,142,384,1050,0,0,158
3,143,384,1050,0,0,130
3,144,384,1050,0,0,160
3,145,384,1050,0,0,135
3,146,384,1050,0,0,135
3,147,381,1056,0.865,0.433,156
3,148,381,1056,0,0,144
