Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,,,,,
0,178,,,,,
1,1,1515,1215,-1,-1,159
1,1,1053,798,80.285,40.142,154
1,36,1617,1212,-1,-1,173
1,36,1569,1161,9.035,4.517,175
2,1,1479,1077,-1,-1,159
2,2,1479,1077,0,0,121
2,3,1479,1074,0.387,0.193,189
2,4,1479,1074,0,0,128
2,5,1476,1074,0.387,0.193,119
2,6,1470,1071,0.865,0.433,150
2,7,1470,1071,0,0,149
2,8,1473,1071,0.387,0.193,154
2,9,1479,1074,0.865,0.433,191
2,10,1482,1074,0.387,0.193,151
2,11,1482,1074,0,0,168
2,12,1482,1080,0.774,0.387,196
2,13,1494,1086,1.731,0.865,146
2,14,1494,1086,0,0,168
2,15,1494,1089,0.387,0.193,159
2,16,1494,1092,0.387,0.193,163
2,17,1494,1092,0,0,163
2,18,1494,1092,0,0,165
2,19,1494,1092,0,0,154
2,20,1494,1092,0,0,166
2,21,1494,1092,0,0,172
2,22,1500,1092,0.774,0.387,178
2,23,1500,1092,0,0,187
2,24,1503,1095,0.547,0.274,166
2,25,1503,1095,0,0,180
2,26,1503,1095,0,0,178
2,34,1590,1185,16.148,8.074,168
2,35,1590,1185,0,0,138
2,36,1593,1194,1.224,0.612,154
2,37,1596,1194,0.387,0.193,157
2,38,1593,1194,0.387,0.193,156
2,39,1593,1194,0,0,137
2,40,1596,1197,0.547,0.274,125
2,41,1611,1203,2.084,1.042,150
2,42,1626,1200,1.973,0.987,168
2,43,1641,1212,2.478,1.239,119
2,44,1629,1218,1.731,0.865,183
2,45,1632,1221,0.547,0.274,171
2,46,1632,1221,0,0,178
2,47,1635,1221,0.387,0.193,180
2,48,1635,1221,0,0,188
2,49,1635,1221,0,0,190
2,50,1626,1239,2.596,1.298,194
2,51,1629,1263,3.12,1.56,187
2,52,1629,1275,1.548,0.774,191
2,53,1626,1281,0.865,0.433,179
2,54,1617,1287,1.395,0.698,163
2,55,1620,1290,0.547,0.274,162
2,65,1728,1359,16.533,8.266,169
2,66,1728,1359,0,0,156
2,67,1728,1359,0,0,156
2,68,1725,1353,0.865,0.433,158
2,69,1725,1353,0,0,113
2,70,1716,1350,1.224,0.612,156
2,71,1716,1350,0,0,159
2,72,1713,1350,0.387,0.193,119
2,73,1713,1344,0.774,0.387,195
2,74,1710,1344,0.387,0.193,195
2,75,1707,1341,0.547,0.274,173
2,76,1704,1338,0.547,0.274,165
2,77,1707,1335,0.547,0.274,178
2,78,1707,1335,0,0,190
2,79,1704,1335,0.387,0.193,154
2,80,1704,1335,0,0,196
2,81,1704,1335,0,0,196
2,82,1704,1335,0,0,172
2,83,1704,1338,0.387,0.193,156
2,95,1812,1416,17.186,8.593,139
2,96,1812,1416,0,0,139
2,97,1812,1416,0,0,166
2,98,1812,1416,0,0,150
2,99,1806,1419,0.865,0.433,128
2,100,1806,1419,0,0,141
