Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,,,,,
0,282,,,,,
1,1,1074,930,-1,-1,109
1,1,666,1200,63.113,31.557,118
1,8,996,924,-1,-1,102
1,8,933,948,8.697,4.348,105
2,6,996,934,41.412,20.706,101
2,7,993,934,0.387,0.193,109
2,8,990,934,0.387,0.193,91
2,9,990,934,0,0,99
2,10,989,915,2.454,1.227,85
2,11,990,927,1.553,0.777,92
2,12,992,921,0.816,0.408,123
2,13,977,935,2.647,1.323,131
2,14,982,921,1.918,0.959,78
2,15,985,919,0.465,0.233,73
2,16,985,919,0,0,76
2,17,985,919,0,0,76
2,18,984,919,0.129,0.064,80
2,19,984,911,1.032,0.516,114
2,20,984,911,0,0,87
2,21,984,911,0,0,78
2,22,984,911,0,0,83
2,23,984,911,0,0,93
2,24,984,911,0,0,93
2,25,984,911,0,0,103
2,26,984,911,0,0,106
2,27,985,909,0.288,0.144,142
2,28,985,918,1.161,0.581,143
2,29,992,907,1.682,0.841,125
2,30,992,907,0,0,140
2,31,992,907,0,0,140
2,32,992,907,0,0,146
2,33,992,907,0,0,150
2,34,992,907,0,0,149
2,35,992,907,0,0,150
2,36,992,907,0,0,139
2,37,992,907,0,0,149
2,38,1001,906,1.168,0.584,85
2,39,1006,907,0.658,0.329,86
2,40,1006,907,0,0,98
2,41,1022,889,3.107,1.553,72
2,42,1022,894,0.645,0.322,109
2,55,1118,873,12.677,6.338,79
2,56,1118,870,0.387,0.193,76
2,57,1120,870,0.258,0.129,94
2,58,1121,867,0.408,0.204,104
2,59,1116,862,0.912,0.456,87
2,60,1116,863,0.129,0.064,101
2,61,1116,863,0,0,87
2,62,1117,862,0.182,0.091,98
2,63,1118,862,0.129,0.064,97
2,64,1118,862,0,0,97
2,65,1125,853,1.471,0.735,83
2,66,1125,855,0.258,0.129,92
2,67,1125,855,0,0,92
2,68,1120,854,30.883,15.441,113
2,69,1116,861,1.04,0.52,90
2,70,1114,857,0.577,0.288,123
2,71,1112,857,0.258,0.129,121
2,72,1112,857,0,0,99
2,73,1112,857,0,0,92
2,74,1112,856,0.129,0.064,106
2,75,1113,853,0.408,0.204,101
2,76,1118,852,0.658,0.329,142
2,77,1118,852,0,0,140
2,78,1123,852,0.645,0.322,109
2,79,1119,852,0.516,0.258,105
2,80,1122,850,0.465,0.233,119
2,81,1122,850,0,0,119
2,82,1123,850,0.129,0.064,99
2,83,1126,849,0.408,0.204,96
2,84,1128,849,0.258,0.129,85
2,85,1130,849,0.258,0.129,97
2,86,1132,848,0.288,0.144,98
2,87,1132,848,0,0,95
2,88,1133,848,0.129,0.064,93
2,89,1135,848,0.258,0.129,109
2,90,1135,848,0,0,107
2,104,1263,790,18.128,9.064,106
2,105,1264,787,0.408,0.204,98
2,106,1264,787,0,0,99
2,107,1254,791,1.389,0.695,116
2,108,1254,790,0.129,0.064,119
2,109,1257,787,0.547,0.274,132
2,110,1257,787,0,0,132
2,111,1257,787,0,0,144
2,112,1256,789,0.288,0.144,109
2,113,1256,788,0.129,0.064,101
2,114,1256,788,0,0,121
2,115,1256,787,0.129,0.064,147
2,116,1256,787,0,0,130
2,117,1256,786,0.129,0.064,129
2,118,1256,786,0,0,125
2,119,1256,786,0,0,134
2,120,1256,784,0.258,0.129,139
2,121,1256,784,0,0,137
2,122,1254,784,0.258,0.129,119
2,123,1254,784,0,0,101
2,124,1254,783,0.129,0.064,106
2,125,1253,782,0.182,0.091,133
2,126,1259,780,0.816,0.408,129
2,127,1262,778,0.465,0.233,134
2,128,1263,776,0.288,0.144,137
2,129,1266,774,0.465,0.233,97
2,130,1267,773,0.182,0.091,108
2,131,1268,772,0.182,0.091,101
2,132,1268,772,0,0,101
2,133,1271,771,0.408,0.204,134
2,134,1273,769,0.365,0.182,97
2,135,1277,768,0.532,0.266,138
2,136,1277,768,0,0,122
2,137,1277,768,0,0,109
2,138,1277,766,0.258,0.129,116
2,139,1279,766,0.258,0.129,112
2,152,1436,695,22.228,11.114,94
2,153,1440,695,0.516,0.258,122
2,154,1440,695,0,0,106
2,155,1440,694,0.129,0.064,102
2,156,1438,694,0.258,0.129,76
2,157,1438,694,0,0,73
2,158,1438,694,0,0,83
2,159,1438,694,0,0,80
2,160,1435,691,0.547,0.274,97
2,161,1435,691,0,0,97
2,162,1435,691,0,0,100
2,163,1431,692,0.532,0.266,108
2,164,1431,692,0,0,85
2,165,1434,695,0.547,0.274,100
2,166,1437,695,0.387,0.193,129
2,167,1437,695,0,0,133
2,168,1437,695,0,0,133
2,169,1437,695,0,0,115
2,170,1437,695,0,0,104
2,171,1441,693,0.577,0.288,103
2,172,1441,691,0.258,0.129,98
2,173,1443,689,0.365,0.182,109
2,174,1463,683,2.694,1.347,153
2,175,1465,683,0.258,0.129,149
2,176,1465,683,0,0,125
2,177,1467,682,0.288,0.144,118
2,178,1473,679,0.865,0.433,151
2,179,1478,677,0.695,0.347,116
2,180,1485,669,1.371,0.686,132
2,193,1595,635,14.852,7.426,150
2,194,1595,635,0,0,120
2,195,1597,633,0.365,0.182,106
2,196,1597,633,0,0,106
2,197,1597,633,0,0,103
2,198,1597,633,0,0,103
2,199,1595,629,0.577,0.288,125
2,200,1595,629,0,0,120
2,201,1594,625,0.532,0.266,121
2,202,1597,623,0.465,0.233,153
2,203,1590,619,1.04,0.52,87
2,204,1593,622,0.547,0.274,115
2,205,1593,622,0,0,111
2,206,1593,621,0.129,0.064,92
2,207,1593,621,0,0,120
2,208,1597,626,0.826,0.413,119
2,209,1597,621,0.645,0.322,83
2,210,1597,621,0,0,73
2,211,1599,621,0.258,0.129,94
2,212,1600,621,0.129,0.064,104
2,213,1600,621,0,0,95
2,214,1603,621,0.387,0.193,96
2,215,1605,620,0.288,0.144,109
2,216,1609,617,0.645,0.322,113
2,217,1618,612,1.328,0.664,116
2,218,1618,612,0,0,116
2,219,1618,612,0,0,96
2,220,1618,613,0.129,0.064,96
2,234,1770,544,21.534,10.767,113
2,235,1770,543,0.129,0.064,109
2,236,1764,542,0.785,0.392,101
2,237,1762,537,0.695,0.347,112
2,238,1764,540,0.465,0.233,134
2,239,1767,538,0.465,0.233,104
2,240,1767,538,0,0,99
2,241,1767,536,0.258,0.129,131
2,242,1767,535,0.129,0.064,130
2,243,1767,535,0,0,110
2,244,1767,534,0.129,0.064,121
2,245,1767,534,0,0,109
2,246,1767,532,0.258,0.129,116
2,247,1767,532,0,0,116
2,248,1768,530,0.288,0.144,96
2,249,1768,530,0,0,114
2,250,1768,530,0,0,92
2,251,1768,530,0,0,120
2,252,1768,530,0,0,154
2,253,1768,530,0,0,157
2,254,1768,529,0.129,0.064,147
2,255,1768,529,0,0,147
2,256,1772,528,0.532,0.266,108
2,257,1778,522,1.095,0.547,99
2,258,1796,525,2.354,1.177,109
2,259,1797,525,0.129,0.064,109
2,260,1802,524,0.658,0.329,108
2,261,1805,522,0.465,0.233,128
2,262,1808,520,0.465,0.233,137
2,277,1946,452,19.846,9.923,98
2,278,1946,452,0,0,109
2,279,1946,451,0.129,0.064,129
2,280,1937,452,1.168,0.584,128
2,281,1938,451,0.182,0.091,104
2,282,1938,451,0,0,104
2,283,1936,453,0.365,0.182,137
2,284,1941,449,0.826,0.413,89
2,285,1941,449,0,0,97
2,286,1941,449,0,0,142
2,287,1941,448,0.129,0.064,142
2,288,1941,445,0.387,0.193,146
2,289,1941,445,0,0,144
2,290,1941,441,0.516,0.258,138
2,291,1941,441,0,0,147
2,292,1941,441,0,0,121
2,293,1941,441,0,0,150
3,1,963,1041,25.636,12.818,103
3,2,963,1041,0,0,101
3,3,963,1041,0,0,101
3,4,963,1041,0,0,105
3,5,963,1041,0,0,104
3,6,963,1043,0.258,0.129,94
3,7,969,1044,0.785,0.392,92
3,18,1068,986,14.801,7.401,108
3,19,1069,984,0.288,0.144,94
3,20,1069,984,0,0,94
3,21,1069,984,0,0,114
3,22,1069,984,0,0,131
3,23,1070,990,0.785,0.392,195
3,24,1069,986,0.532,0.266,143
3,25,1069,986,0,0,122
3,26,1066,992,0.865,0.433,131
3,27,1066,992,0,0,132
3,28,1066,992,0,0,99
3,29,1066,992,0,0,94
3,30,1066,992,0,0,94
3,31,1066,992,0,0,94
3,32,1066,992,0,0,109
3,33,1066,996,0.516,0.258,100
