Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,1017,900,-1,-1,85
0,331,1086,2034,146.557,73.278,80
1,66,960,1182,111.103,55.552,94
1,66,864,531,84.887,42.444,84
1,94,1026,1167,84.664,42.332,87
1,94,1020,1107,7.779,3.889,81
2,1,990,738,-1,-1,76
2,2,990,738,0,0,76
2,3,990,738,0,0,77
2,4,990,738,0,0,93
2,5,990,738,0,0,96
2,6,990,738,0,0,58
2,7,1020,738,3.87,1.935,83
2,8,1020,738,0,0,87
2,9,1020,738,0,0,93
2,10,1020,738,0,0,93
2,11,1020,738,0,0,97
2,12,1020,738,0,0,94
2,13,1020,738,0,0,94
2,14,1020,738,0,0,79
2,33,1008,918,23.272,11.636,81
2,34,1008,918,0,0,85
2,35,1008,918,0,0,88
2,36,1008,918,0,0,86
2,37,1008,918,0,0,81
2,38,1008,918,0,0,81
2,39,1008,918,0,0,79
2,40,1008,918,0,0,81
2,41,1008,918,0,0,86
2,42,1008,918,0,0,86
2,43,1008,918,0,0,86
2,44,1008,918,0,0,85
2,45,1008,918,0,0,81
2,46,1008,936,2.322,1.161,82
2,47,1008,936,0,0,84
2,48,1008,936,0,0,87
2,49,1008,936,0,0,83
2,50,1008,936,0,0,81
2,51,1008,936,0,0,81
2,52,1008,936,0,0,88
2,53,1008,936,0,0,88
2,54,1008,936,0,0,75
2,55,1008,936,0,0,71
2,56,1008,936,0,0,87
2,57,1008,936,0,0,85
2,58,1008,936,0,0,87
2,59,1008,936,0,0,81
2,60,1011,957,2.737,1.368,85
2,61,1011,957,0,0,82
2,62,1011,957,0,0,87
2,63,1011,957,0,0,92
2,64,1011,957,0,0,87
2,65,1011,957,0,0,89
2,66,1011,957,0,0,93
2,67,1011,957,0,0,93
2,68,1011,957,0,0,94
2,69,1011,957,0,0,96
2,70,1011,957,0,0,96
2,71,1011,957,0,0,95
2,72,1011,957,0,0,95
2,73,1011,957,0,0,88
2,74,1011,957,0,0,88
2,94,1029,1140,23.721,11.86,89
2,95,1029,1140,0,0,81
2,96,1029,1140,0,0,81
2,97,1029,1140,0,0,88
2,98,1029,1140,0,0,82
2,99,1029,1140,0,0,68
2,100,1029,1140,0,0,67
2,101,1029,1140,0,0,66
2,102,1029,1140,0,0,66
