Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,200,1398,1233,-1,-1,65
0,684,405,36,200.63,100.315,88
1,513,759,585,84.267,42.134,75
1,513,1191,1020,79.085,39.543,106
1,549,708,597,82.823,41.412,89
1,549,753,648,8.774,4.387,100
2,14,1389,1341,-1,-1,107
2,15,1389,1341,0,0,107
2,16,1389,1341,0,0,107
2,17,1389,1341,0,0,107
2,18,1389,1341,0,0,108
2,19,1389,1341,0,0,105
2,20,1389,1341,0,0,106
2,21,1389,1341,0,0,107
2,22,1389,1341,0,0,93
2,23,1359,1344,3.889,1.945,111
2,24,1359,1344,0,0,111
2,25,1359,1344,0,0,109
2,26,1359,1344,0,0,106
2,27,1359,1344,0,0,102
2,28,1359,1344,0,0,97
2,29,1359,1344,0,0,91
2,30,1359,1344,0,0,89
2,31,1359,1350,0.774,0.387,104
2,32,1359,1350,0,0,104
2,33,1359,1350,0,0,108
2,34,1359,1350,0,0,108
2,35,1359,1350,0,0,100
2,36,1359,1350,0,0,91
2,37,1359,1350,0,0,98
2,38,1368,1335,2.257,1.128,107
2,39,1368,1335,0,0,106
2,40,1368,1335,0,0,106
2,41,1368,1335,0,0,105
2,42,1368,1335,0,0,102
2,43,1368,1335,0,0,96
2,44,1368,1335,0,0,95
2,45,1368,1335,0,0,95
2,46,1368,1335,0,0,91
2,47,1368,1320,1.935,0.967,93
2,48,1368,1320,0,0,94
2,49,1368,1320,0,0,100
2,50,1368,1320,0,0,102
2,51,1368,1320,0,0,105
2,52,1368,1320,0,0,105
2,53,1368,1320,0,0,102
2,54,1368,1320,0,0,99
2,55,1368,1320,0,0,98
2,56,1368,1320,0,0,95
2,57,1368,1320,0,0,93
2,58,1368,1320,0,0,96
2,59,1368,1320,0,0,98
2,60,1368,1320,0,0,98
2,61,1368,1320,0,0,98
2,62,1368,1320,0,0,102
2,63,1368,1320,0,0,103
2,64,1368,1320,0,0,105
2,65,1368,1320,0,0,107
2,66,1368,1320,0,0,102
2,67,1368,1320,0,0,102
2,68,1368,1320,0,0,101
2,69,1368,1320,0,0,101
2,70,1368,1320,0,0,99
2,71,1368,1320,0,0,98
2,72,1368,1320,0,0,95
2,73,1368,1320,0,0,96
2,74,1368,1320,0,0,96
2,75,1368,1320,0,0,96
2,76,1368,1320,0,0,98
2,77,1368,1320,0,0,97
2,78,1368,1320,0,0,97
2,79,1368,1320,0,0,100
2,80,1368,1320,0,0,100
2,81,1368,1320,0,0,100
2,82,1368,1320,0,0,101
2,83,1368,1320,0,0,100
2,84,1368,1320,0,0,100
2,85,1368,1320,0,0,100
2,86,1368,1320,0,0,98
2,87,1368,1320,0,0,96
2,88,1368,1320,0,0,96
2,89,1368,1320,0,0,96
2,90,1368,1320,0,0,95
2,91,1368,1320,0,0,99
2,92,1368,1320,0,0,96
2,93,1368,1320,0,0,93
2,94,1368,1320,0,0,95
2,95,1368,1320,0,0,95
2,96,1368,1320,0,0,93
2,97,1365,1314,0.865,0.433,97
2,98,1365,1314,0,0,98
2,99,1365,1314,0,0,99
2,100,1365,1314,0,0,98
2,101,1365,1314,0,0,95
2,102,1365,1314,0,0,95
2,103,1365,1314,0,0,95
2,104,1365,1314,0,0,96
2,105,1365,1314,0,0,100
2,106,1365,1314,0,0,101
2,107,1365,1314,0,0,103
2,108,1368,1326,1.596,0.798,93
2,109,1368,1326,0,0,97
2,110,1368,1326,0,0,97
2,111,1368,1326,0,0,103
2,112,1368,1326,0,0,103
2,113,1368,1326,0,0,102
2,114,1368,1326,0,0,100
2,115,1368,1326,0,0,97
2,116,1368,1326,0,0,95
2,117,1368,1326,0,0,95
2,118,1368,1326,0,0,92
2,119,1368,1326,0,0,92
2,120,1368,1326,0,0,91
2,121,1368,1326,0,0,91
2,122,1368,1326,0,0,95
