Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,789,1311,-1,-1,113
0,288,765,402,117.302,58.651,90
1,152,828,618,29.025,14.512,103
1,152,807,1320,90.599,45.299,85
1,117,738,843,62.173,31.087,89
1,118,747,918,9.744,4.872,100
2,5,834,1290,-1,-1,97
2,6,834,1290,0,0,88
2,7,834,1290,0,0,92
2,8,834,1290,0,0,91
2,9,804,1302,4.168,2.084,99
2,10,804,1302,0,0,99
2,11,804,1302,0,0,85
2,12,804,1302,0,0,90
2,13,804,1302,0,0,97
2,14,804,1302,0,0,103
2,15,804,1302,0,0,90
2,16,804,1302,0,0,87
2,17,804,1302,0,0,87
2,18,804,1302,0,0,95
2,19,804,1302,0,0,88
2,20,804,1302,0,0,93
2,21,804,1302,0,0,91
2,22,804,1302,0,0,96
2,23,789,1305,1.973,0.987,86
2,24,789,1305,0,0,86
2,25,789,1305,0,0,97
2,26,789,1305,0,0,86
2,27,789,1305,0,0,93
2,28,789,1305,0,0,90
2,29,786,1281,3.12,1.56,84
2,30,786,1281,0,0,94
2,31,786,1281,0,0,94
2,32,768,1266,3.023,1.511,97
2,33,774,1269,0.865,0.433,96
2,34,774,1269,0,0,96
2,35,774,1269,0,0,83
2,36,774,1263,0.774,0.387,86
2,37,774,1263,0,0,91
2,38,774,1263,0,0,91
2,58,780,1074,24.393,12.197,90
2,59,777,1089,1.973,0.987,119
2,60,777,1089,0,0,119
2,61,777,1089,0,0,101
2,62,777,1089,0,0,94
2,63,771,1101,1.731,0.865,103
2,64,771,1101,0,0,93
2,65,771,1101,0,0,88
2,66,771,1101,0,0,103
2,67,771,1101,0,0,103
2,68,771,1101,0,0,104
2,69,771,1101,0,0,105
2,70,771,1101,0,0,102
2,71,771,1107,0.774,0.387,109
2,72,771,1107,0,0,108
2,73,771,1107,0,0,108
2,74,771,1107,0,0,108
2,75,765,1089,2.448,1.224,102
2,76,765,1089,0,0,99
2,77,765,1098,1.161,0.581,96
2,78,765,1098,0,0,92
2,79,765,1098,0,0,97
2,80,765,1098,0,0,105
2,81,765,1098,0,0,105
2,82,765,1098,0,0,99
2,83,765,1080,2.322,1.161,108
2,84,765,1080,0,0,80
2,85,756,1071,1.642,0.821,97
2,86,756,1071,0,0,87
2,87,756,1071,0,0,69
2,88,756,1071,0,0,69
2,89,753,1059,1.596,0.798,66
2,90,753,1059,0,0,68
2,91,753,1059,0,0,68
2,92,753,1059,0,0,82
2,93,753,1059,0,0,87
2,94,753,1059,0,0,87
2,116,744,882,22.862,11.431,102
2,117,744,882,0,0,102
2,118,744,882,0,0,93
2,119,747,873,1.224,0.612,84
2,120,747,873,0,0,92
2,121,747,873,0,0,90
2,122,747,873,0,0,106
2,123,747,873,0,0,103
2,124,747,873,0,0,103
2,125,747,873,0,0,94
2,126,747,873,0,0,85
2,127,747,873,0,0,87
2,128,747,873,0,0,85
2,129,738,873,1.161,0.581,103
2,130,738,873,0,0,108
2,131,738,873,0,0,108
2,132,738,873,0,0,106
2,133,738,873,0,0,107
