Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,1161,321,-1,-1,90
0,372,1101,2040,221.886,110.943,100
1,1,909,918,146.842,73.421,102
1,1,1218,189,102.14,51.07,95
1,9,999,891,94.862,47.431,89
1,9,1029,816,10.42,5.21,81
2,10,1011,855,-1,-1,83
2,11,1011,855,0,0,59
2,12,1011,855,0,0,69
2,13,1011,855,0,0,73
2,14,1011,855,0,0,68
2,15,1011,855,0,0,63
2,16,1011,855,0,0,61
2,17,1011,855,0,0,61
2,18,1011,855,0,0,59
2,19,1011,855,0,0,58
2,20,1011,855,0,0,63
2,21,1011,855,0,0,68
2,22,1011,855,0,0,74
2,23,1011,855,0,0,78
2,24,1011,855,0,0,78
2,25,1011,855,0,0,86
2,26,1011,855,0,0,94
2,27,1011,855,0,0,95
2,28,1011,855,0,0,88
2,29,1011,855,0,0,78
2,30,1023,873,2.791,1.395,81
2,31,1023,873,0,0,81
2,32,1023,873,0,0,84
2,33,1023,873,0,0,87
2,34,1023,873,0,0,92
2,35,1023,873,0,0,95
2,36,1005,909,5.192,2.596,87
2,37,1005,909,0,0,79
2,38,1005,909,0,0,79
2,39,1005,909,0,0,81
2,40,1005,909,0,0,83
2,41,1005,909,0,0,85
2,42,1005,909,0,0,85
2,43,1005,909,0,0,85
2,44,1005,909,0,0,85
2,45,1005,909,0,0,85
2,46,1005,909,0,0,83
2,47,1005,909,0,0,84
2,48,1005,909,0,0,85
2,49,1005,909,0,0,90
2,50,1005,909,0,0,84
2,51,1005,909,0,0,80
2,72,915,1050,21.579,10.789,95
2,73,915,1050,0,0,81
2,74,915,1050,0,0,81
2,75,915,1050,0,0,76
2,76,915,1050,0,0,87
2,77,915,1050,0,0,77
2,78,939,1065,3.651,1.825,71
2,79,939,1065,0,0,74
2,80,939,1065,0,0,79
2,81,939,1065,0,0,79
2,82,939,1065,0,0,77
2,83,939,1065,0,0,77
2,84,939,1065,0,0,78
2,85,939,1065,0,0,76
2,86,939,1065,0,0,74
2,87,939,1065,0,0,74
2,88,939,1065,0,0,74
2,89,939,1065,0,0,69
2,90,939,1065,0,0,68
2,91,939,1065,0,0,64
2,92,939,1065,0,0,70
2,93,939,1065,0,0,77
2,94,939,1065,0,0,87
2,95,939,1065,0,0,87
2,96,939,1065,0,0,87
2,97,939,1065,0,0,80
2,98,939,1065,0,0,78
2,99,939,1065,0,0,0
2,100,939,1065,0,0,85
2,101,939,1065,0,0,86
2,102,939,1065,0,0,86
2,103,939,1065,0,0,86
2,104,939,1065,0,0,91
2,105,939,1077,1.548,0.774,0
2,106,939,1077,0,0,92
2,107,939,1077,0,0,97
2,108,939,1077,0,0,98
2,109,939,1077,0,0,97
2,110,939,1077,0,0,97
2,111,939,1077,0,0,94
2,112,930,1080,1.224,0.612,96
2,113,930,1080,0,0,95
2,114,930,1080,0,0,87
2,115,930,1080,0,0,83
2,116,930,1080,0,0,81
2,117,930,1080,0,0,81
2,118,930,1080,0,0,84
2,119,930,1080,0,0,87
2,120,930,1080,0,0,85
2,121,930,1080,0,0,82
2,122,930,1080,0,0,80
2,123,912,1089,2.596,1.298,89
2,124,912,1089,0,0,89
2,125,912,1089,0,0,86
2,126,912,1089,0,0,84
2,127,912,1089,0,0,85
2,128,912,1089,0,0,89
2,129,912,1089,0,0,83
2,130,912,1089,0,0,81
2,131,897,1095,2.084,1.042,87
2,132,897,1095,0,0,84
2,133,897,1095,0,0,87
2,134,897,1095,0,0,99
2,135,897,1095,0,0,87
2,136,897,1095,0,0,67
2,137,900,1113,2.354,1.177,89
2,138,900,1113,0,0,93
2,139,900,1113,0,0,93
2,140,900,1113,0,0,92
2,141,900,1113,0,0,88
2,142,900,1113,0,0,85
2,143,900,1113,0,0,91
2,144,900,1113,0,0,88
2,145,900,1113,0,0,87
2,146,900,1113,0,0,87
2,147,900,1113,0,0,86
2,148,900,1113,0,0,88
2,149,915,1101,2.478,1.239,79
2,150,915,1101,0,0,81
2,151,915,1101,0,0,82
2,152,915,1101,0,0,80
2,153,915,1101,0,0,80
2,154,915,1101,0,0,79
2,155,915,1101,0,0,81
2,156,915,1101,0,0,83
2,176,945,1314,27.748,13.874,92
2,177,945,1314,0,0,97
2,178,945,1314,0,0,91
2,179,945,1314,0,0,91
2,180,945,1314,0,0,88
2,181,945,1314,0,0,89
2,182,945,1314,0,0,89
2,183,945,1314,0,0,73
2,184,945,1314,0,0,73
2,185,945,1314,0,0,74
2,186,945,1314,0,0,72
2,187,945,1314,0,0,78
2,188,945,1314,0,0,82
2,189,945,1314,0,0,82
2,190,945,1314,0,0,85
2,191,957,1302,2.189,1.095,81
2,192,957,1302,0,0,85
2,193,957,1302,0,0,93
2,194,957,1302,0,0,94
2,195,957,1302,0,0,93
2,196,957,1302,0,0,93
2,197,957,1302,0,0,93
2,198,957,1302,0,0,91
2,199,957,1302,0,0,91
2,200,966,1335,4.412,2.206,91
2,201,966,1335,0,0,88
2,202,966,1335,0,0,88
2,203,966,1335,0,0,88
2,204,966,1335,0,0,92
2,205,966,1359,3.096,1.548,79
2,206,966,1359,0,0,69
2,207,966,1359,0,0,79
2,208,966,1359,0,0,88
2,209,966,1359,0,0,87
2,210,966,1359,0,0,89
2,211,966,1359,0,0,89
2,212,975,1377,2.596,1.298,89
2,213,975,1377,0,0,89
2,214,975,1377,0,0,87
2,215,975,1377,0,0,87
2,216,975,1377,0,0,93
2,217,975,1377,0,0,93
2,218,975,1377,0,0,93
2,219,975,1377,0,0,85
2,220,975,1377,0,0,87
2,221,975,1377,0,0,86
2,222,975,1377,0,0,86
2,223,981,1356,2.817,1.409,77
2,224,981,1356,0,0,74
2,225,981,1356,0,0,74
2,226,981,1356,0,0,75
2,242,1038,1584,30.317,15.159,73
2,243,1038,1584,0,0,0
2,244,1038,1584,0,0,88
2,245,1038,1584,0,0,87
2,246,1038,1584,0,0,87
2,247,1032,1566,2.448,1.224,93
2,248,1032,1566,0,0,101
2,249,1032,1566,0,0,106
2,250,1032,1566,0,0,105
2,251,1032,1566,0,0,104
2,252,1032,1566,0,0,96
2,253,1032,1566,0,0,96
2,254,1032,1566,0,0,88
2,255,1032,1566,0,0,85
2,256,1032,1566,0,0,80
2,257,1023,1596,4.04,2.02,89
2,258,1023,1596,0,0,88
2,259,1023,1596,0,0,90
2,260,1023,1596,0,0,90
2,261,1023,1596,0,0,90
2,262,1023,1596,0,0,92
2,263,1023,1596,0,0,102
2,264,1023,1596,0,0,100
2,265,1023,1596,0,0,99
2,266,1023,1596,0,0,98
2,267,1023,1596,0,0,97
2,268,1023,1596,0,0,97
2,269,1023,1596,0,0,98
2,270,1023,1596,0,0,106
2,271,1023,1596,0,0,108
2,272,1023,1596,0,0,104
2,273,1023,1596,0,0,104
2,274,1023,1596,0,0,100
2,275,1023,1596,0,0,100
2,276,1023,1596,0,0,95
2,277,1023,1596,0,0,100
2,278,1023,1596,0,0,95
2,279,1023,1596,0,0,91
2,280,1023,1596,0,0,86
2,281,1023,1596,0,0,78
2,282,1023,1596,0,0,78
2,283,1023,1596,0,0,78
2,284,1023,1596,0,0,73
2,285,1023,1596,0,0,70
2,286,1023,1596,0,0,73
2,287,1023,1596,0,0,74
2,288,1023,1596,0,0,72
2,289,1023,1596,0,0,72
2,290,1023,1596,0,0,74
2,291,1023,1596,0,0,74
2,292,1029,1596,0.774,0.387,78
2,293,1029,1596,0,0,74
2,294,1029,1596,0,0,72
2,295,1029,1596,0,0,74
2,296,1029,1596,0,0,74
2,297,1029,1596,0,0,79
2,298,1029,1596,0,0,85
2,299,1029,1596,0,0,87
2,300,1029,1596,0,0,90
2,301,1029,1596,0,0,88
2,302,1029,1596,0,0,80
2,303,1029,1596,0,0,81
2,304,1029,1596,0,0,81
2,305,1029,1596,0,0,78
2,306,1029,1596,0,0,72
2,307,1047,1614,3.284,1.642,75
2,308,1047,1614,0,0,74
2,309,1047,1614,0,0,78
2,310,1047,1614,0,0,81
2,311,1047,1614,0,0,81
2,312,1047,1614,0,0,88
2,313,1047,1614,0,0,82
2,314,1047,1614,0,0,79
2,315,1047,1614,0,0,78
2,316,1047,1614,0,0,83
2,317,1047,1614,0,0,92
2,318,1047,1614,0,0,92
2,319,1047,1614,0,0,82
2,320,1047,1614,0,0,84
2,321,1050,1623,1.224,0.612,79
2,322,1050,1623,0,0,74
2,323,1050,1623,0,0,77
2,324,1050,1623,0,0,75
2,325,1050,1623,0,0,75
2,326,1050,1623,0,0,79
2,327,1050,1623,0,0,82
2,328,1050,1623,0,0,87
2,329,1050,1623,0,0,91
2,330,1050,1623,0,0,84
2,331,1050,1623,0,0,85
2,332,1050,1623,0,0,85
2,333,1050,1623,0,0,77
2,334,1050,1623,0,0,81
2,350,1122,1824,27.542,13.771,75
2,351,1122,1824,0,0,72
2,352,1122,1824,0,0,68
2,353,1122,1824,0,0,72
2,354,1122,1824,0,0,72
2,355,1122,1824,0,0,80
2,356,1122,1809,1.935,0.967,91
2,357,1122,1809,0,0,85
2,358,1122,1809,0,0,84
2,359,1122,1809,0,0,78
2,360,1122,1809,0,0,77
2,361,1122,1809,0,0,77
2,362,1122,1809,0,0,83
2,363,1122,1809,0,0,84
2,364,1122,1809,0,0,82
2,365,1122,1809,0,0,83
2,366,1122,1809,0,0,83
2,367,1122,1809,0,0,80
2,368,1122,1809,0,0,80
2,369,1122,1809,0,0,85
2,370,1122,1809,0,0,94
2,371,1122,1809,0,0,81
2,372,1122,1809,0,0,79
